state_body,program_code,program_name,program_goal,program_result_desc,subprogram_code,subprogram_name,subprogram_desc,subprogram_type,state_body_annual_plan,state_body_rev_annual_plan,state_body_actual,state_body_actual_vs_rev_annual_plan,program_annual_plan,program_rev_annual_plan,program_actual,program_actual_vs_rev_annual_plan,subprogram_annual_plan,subprogram_rev_annual_plan,subprogram_actual,subprogram_actual_vs_rev_annual_plan
ՀՀ հաշվեքննիչ պալատ,1161,Հանրային ֆինանսների և սեփականության ոլորտում հաշվեքննություն,"Հանրային ֆինանսների և սեփականության ոլորտում հաշվեքննության օբյեկտների կողմից իրականացվող ֆինանսատնտեսական գործունեության օրինականության ու տնտեսման, նպատակային և ծախսային  արդյունավետության սկզբունքների պահպանման գնահատում","Հաշվեքննության օբյեկտների կողմից իրականացվող ֆինանսատնտեսական գործունեության օրինականության և արդյունավետության վերաբերյալ Ազգային ժողովին և հանրությանը ժամանակին, մասնագիտական և անկողմնակալ տեղեկատվության ներկայացում",31001,Հաշվեքննիչ պալատի տեխնիկական հագեցվածության բարելավում,Հաշվեքննիչ պալատի  գործունեության համար անհրաժեշտ վարչական սարքավորումների ձեռքբերւմ,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1127992.3,1136445.9,1134827.4,0.999,1127992.3,1136445.9,1134827.4,0.999,0.0,21661.4,21594.0,0.997
Մարդու իրավունքների պաշտպանի աշխատակազմ,1060,Մարդու իրավունքների պաշտպանություն,Մարդու իրավունքների և հիմնարար ազատությունների պաշտպանություն,"ՀՀ-ում խախտված իրավունքների և ազատությունների վերականգնում, առնչվող նորմատիվ իրավական ակտերի կատարելագործում",11001,Մարդու իրավունքների և հիմնարար ազատությունների պաշտպանության ծառայությունների տրամադրում,"Մարդու իրավունքների պաշտպանության հարցերին վերաբերող բողոքների քննարկում, որոշման ընդունում, մոնիտորինգ, բողոքների լուսաբանում և հասարակական իրազեկում, օրենսդրության կատարելագործում, միջազգային համագործակցություն և այլն:",Ծառայությունների մատուցում,532480.3,545631.7,531271.8,0.974,532480.3,545631.7,531271.8,0.974,527955.3,516567.4,504697.6,0.977
Մարդու իրավունքների պաշտպանի աշխատակազմ,1060,Մարդու իրավունքների պաշտպանություն,Մարդու իրավունքների և հիմնարար ազատությունների պաշտպանություն,"ՀՀ-ում խախտված իրավունքների և ազատությունների վերականգնում, առնչվող նորմատիվ իրավական ակտերի կատարելագործում",11002,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի պետական ծառայողների վերապատրաստում,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի պետական ծառայողների մասնագիտական կարողությունների զարգացում,Ծառայությունների մատուցում,532480.3,545631.7,531271.8,0.974,532480.3,545631.7,531271.8,0.974,610.0,0.0,0.0,0.0
Մարդու իրավունքների պաշտպանի աշխատակազմ,1060,Մարդու իրավունքների պաշտպանություն,Մարդու իրավունքների և հիմնարար ազատությունների պաշտպանություն,"ՀՀ-ում խախտված իրավունքների և ազատությունների վերականգնում, առնչվող նորմատիվ իրավական ակտերի կատարելագործում",11003,Կանխարգելման ազգային մեխանիզմի կարողությունների ընդլայնում և Հայաստանում խոշտանգումների կանխարգելման նպաստում,Հայաստանի կանխ-ման ազգային մեխանիզմի  ՄԱԿ-ի խոշտանգ. կանխարգելման ենթակոմիտեի առաջարկ. իրականացում և ՄԱԿ-ի խոշտանգ. կանխարգելման կոմիտեի առաջարկ. իրականացման հարցում պետությանն,Ծառայությունների մատուցում,532480.3,545631.7,531271.8,0.974,532480.3,545631.7,531271.8,0.974,0.0,7735.1,6254.4,0.809
Մարդու իրավունքների պաշտպանի աշխատակազմ,1060,Մարդու իրավունքների պաշտպանություն,Մարդու իրավունքների և հիմնարար ազատությունների պաշտպանություն,"ՀՀ-ում խախտված իրավունքների և ազատությունների վերականգնում, առնչվող նորմատիվ իրավական ակտերի կատարելագործում",11004,Աջակցություն Հայաստանի ՄԻՊ  աշխատակազմի ինստիտուցիոնալ կարողությունների ամրապնդմանը մարդու և աշխատանքային իրավունքների պաշտպանության և խթանման բնագավառում,ՄԻՊ աշխատակազմի ինստիտուցիոնալկարող. զարգացում մարդու և աշխատանքային իրավունքների պաշտպանության ոլորտում՛ եվրոպական չափանիշներին համապատասխան: ՄԻՊ մասին հասարակության իրազեկվածության բարձրացում:,Ծառայությունների մատուցում,532480.3,545631.7,531271.8,0.974,532480.3,545631.7,531271.8,0.974,0.0,17430.6,16448.2,0.944
Մարդու իրավունքների պաշտպանի աշխատակազմ,1060,Մարդու իրավունքների պաշտպանություն,Մարդու իրավունքների և հիմնարար ազատությունների պաշտպանություն,"ՀՀ-ում խախտված իրավունքների և ազատությունների վերականգնում, առնչվող նորմատիվ իրավական ակտերի կատարելագործում",31001,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի  տեխնիկական հագեցվածության բարելավում,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,532480.3,545631.7,531271.8,0.974,532480.3,545631.7,531271.8,0.974,3915.0,3601.6,3601.6,1.0
Մարդու իրավունքների պաշտպանի աշխատակազմ,1060,Մարդու իրավունքների պաշտպանություն,Մարդու իրավունքների և հիմնարար ազատությունների պաշտպանություն,"ՀՀ-ում խախտված իրավունքների և ազատությունների վերականգնում, առնչվող նորմատիվ իրավական ակտերի կատարելագործում",31002,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի տեխնիկական հագեցվածության բարելավում,ՀՀ մարդու իրավունքների պաշտպանի աշխատակազմի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռքբերում ՄԱԿ-ի շրանականերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,532480.3,545631.7,531271.8,0.974,532480.3,545631.7,531271.8,0.974,0.0,297.0,270.0,0.909
ՀՀ միջուկային անվտանգության կարգավորման կոմիտե,1054,Միջուկային և ճառագայթային անվտանգության կարգավորում,Ատոմային էներգիայի օգտագործման բնագավառի անվտանգության պետական կարգավորում,"Բնակչության, ատոմային էներգիայի օգտագործման օբյեկտների անձնակազմի, շրջակա միջավայրի պաշտպանություն իոնացնող ճառագայթման հնարավոր վնասակար ազդեցությունից",11001,Միջուկային և ճառագայթային անվտանգության կարգավորում,"Միջուկային և ճառագայթային անվտանգության բնագավառում պետական քաղաքականության իրականացում և կարգավորող վերահսկողություն, օրենսդրական և նորմատիվ բազայի մշակում, ատոմային էներգիայի օգտագործման բնագավառում գործունեության լիցենզավորում",Ծառայությունների մատուցում,321670.7,319286.3,316792.2,0.992,321670.7,319286.3,316792.2,0.992,321670.7,318670.7,316176.7,0.992
ՀՀ միջուկային անվտանգության կարգավորման կոմիտե,1054,Միջուկային և ճառագայթային անվտանգության կարգավորում,Ատոմային էներգիայի օգտագործման բնագավառի անվտանգության պետական կարգավորում,"Բնակչության, ատոմային էներգիայի օգտագործման օբյեկտների անձնակազմի, շրջակա միջավայրի պաշտպանություն իոնացնող ճառագայթման հնարավոր վնասակար ազդեցությունից",11003,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումներ,Ծառայությունների մատուցում,321670.7,319286.3,316792.2,0.992,321670.7,319286.3,316792.2,0.992,0.0,615.6,615.6,1.0
ՀՀ քննչական կոմիտե,1180,ՀՀ քննչական ծառայություններ,Հանցագործությունների օբյեկտիվ և արդյունավետ նախաքննության իրականացման ապահովոււմ,"Հանցագործությունների արդյունավետ նախաքննություն, նախաքննության ժամկետների կրճատում",11001,Քրեական գործերով վարույթի իրականացում,Հայաստանի Հանրապետության քրեական դատավարության օրենսգրքով ՀՀ քննչական կոմիտեի իրավասությանը վերապահված` ենթադրյալ հանցագործությունների կապակցությամբ նախաքննություն,Ծառայությունների մատուցում,8377758.6,8156436.0,8078377.0,0.99,8377758.6,8156436.0,8078377.0,0.99,8224335.2,8020204.8,7962774.5,0.993
ՀՀ քննչական կոմիտե,1180,ՀՀ քննչական ծառայություններ,Հանցագործությունների օբյեկտիվ և արդյունավետ նախաքննության իրականացման ապահովոււմ,"Հանցագործությունների արդյունավետ նախաքննություն, նախաքննության ժամկետների կրճատում",11002,Վերապատրաստման և պատրաստման կազմակերպում,"Քննչական ծառայողների և ՀՀ քննչական կոմիտեի դեպարտամենտի պետական ծառայողների վերապատրաստման, քննչական ծառայողների թեկնածությունների ցուցակում ընդգրկված անձանց մասնագիտական պատրաստման ծառայություններ",Ծառայությունների մատուցում,8377758.6,8156436.0,8078377.0,0.99,8377758.6,8156436.0,8078377.0,0.99,12102.0,6102.0,5289.5,0.867
ՀՀ քննչական կոմիտե,1180,ՀՀ քննչական ծառայություններ,Հանցագործությունների օբյեկտիվ և արդյունավետ նախաքննության իրականացման ապահովոււմ,"Հանցագործությունների արդյունավետ նախաքննություն, նախաքննության ժամկետների կրճատում",11003,ՀՀ քննչական կոմիտեի պահուստային ֆոնդ,"ՀՀ քննչական կոմիտեի արդյունավետ գործունեությանը  նպաստում, չկանխատեսված ծախսերի կատարման ապահովում",Ծառայությունների մատուցում,8377758.6,8156436.0,8078377.0,0.99,8377758.6,8156436.0,8078377.0,0.99,107986.9,102986.9,83170.8,0.808
ՀՀ քննչական կոմիտե,1180,ՀՀ քննչական ծառայություններ,Հանցագործությունների օբյեկտիվ և արդյունավետ նախաքննության իրականացման ապահովոււմ,"Հանցագործությունների արդյունավետ նախաքննություն, նախաքննության ժամկետների կրճատում",11005,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան գործուղումների գծով ծախսեր,Ծառայությունների մատուցում,8377758.6,8156436.0,8078377.0,0.99,8377758.6,8156436.0,8078377.0,0.99,0.0,504.3,504.3,1.0
ՀՀ քննչական կոմիտե,1180,ՀՀ քննչական ծառայություններ,Հանցագործությունների օբյեկտիվ և արդյունավետ նախաքննության իրականացման ապահովոււմ,"Հանցագործությունների արդյունավետ նախաքննություն, նախաքննության ժամկետների կրճատում",12001,Մասնագիտական վերապատրաստում անցնող ունկնդիրներին կրթաթոշակի տրամադրում,Քննիչների թեկնածությունների ցուցակում ընդգրկված անձանց մասնագիտական պատրաստման ընթացքում տրվող կրթաթոշակ,Տրանսֆերտների տրամադրում,8377758.6,8156436.0,8078377.0,0.99,8377758.6,8156436.0,8078377.0,0.99,33334.5,26638.0,26638.0,1.0
ՀՀ քաղաքաշինության կոմիտե,1103,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակմանն աջակցություն և իրականացման ապահովում,"Քաղաքաշինության գործունեության կանոնակարգում, քաղաքաշինական տեղեկատվական համակարգի ձևավորում և քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում",11001,"Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակման, իրականացման, համակարգման, պլանավորման, մոնիտորինգի, կապիտալ ծրագրերի կատարման, պետական գնումների իրականացման ծառայություն","Քաղաքաշինության և ճարտարապետության բնագավառում քաղաքականության մշակում, կատարման համակարգում, պլանավորում, իրականացում, մոնիտորինգ, լիցենզավորում,  հաշվետվողականություն, աուդիտ, պետական գնումների իրականացում, հասարակությանը ոլորտի ծրագրերի իրազեկում",Ծառայությունների մատուցում,1102318.6,1321665.5,1238352.0,0.937,1102318.6,1317558.5,1236796.9,0.939,605218.6,600134.6,598303.4,0.997
ՀՀ քաղաքաշինության կոմիտե,1103,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակմանն աջակցություն և իրականացման ապահովում,"Քաղաքաշինության գործունեության կանոնակարգում, քաղաքաշինական տեղեկատվական համակարգի ձևավորում և քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում",11002,Նորմատիվատեխնիկական փաստաթղթերի մշակում  և տեղայնացում,"Միջպետական (տարածաշրջանային), միջազգային և եվրոպական նորմերին ու ստանդարտներին համահունչ ազգային քաղաքաշինական նորմատիվ փաստաթղթերի մշակում, տեղայնացում, արդիականացում և բազայի համալրում",Ծառայությունների մատուցում,1102318.6,1321665.5,1238352.0,0.937,1102318.6,1317558.5,1236796.9,0.939,98500.0,38805.0,15235.0,0.393
ՀՀ քաղաքաշինության կոմիտե,1103,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակմանն աջակցություն և իրականացման ապահովում,"Քաղաքաշինության գործունեության կանոնակարգում, քաղաքաշինական տեղեկատվական համակարգի ձևավորում և քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում",11003,Միկրոռեգիոնալ մակարդակի համակցված տարածական պլանավորման փաստաթղթերի մշակում,Միկրոռեգիոնների տարածքային հատակագծման նախագծերի և բնակավայրերի գոտևորման նախագծերի մշակում: Նշված փաստաթղթերը համարժեք են համայնքի գլխավոր հատակագծին և հիմք են  հողօգտագործման գործառույթներն իրականացնելու համար,Ծառայությունների մատուցում,1102318.6,1321665.5,1238352.0,0.937,1102318.6,1317558.5,1236796.9,0.939,397000.0,199936.0,199936.0,1.0
ՀՀ քաղաքաշինության կոմիտե,1103,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակմանն աջակցություն և իրականացման ապահովում,"Քաղաքաշինության գործունեության կանոնակարգում, քաղաքաշինական տեղեկատվական համակարգի ձևավորում և քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում",11004,"ՀՀ պետական կառավարման մարմինների կողմից  դիմումներ, հայցադիմումներ, դատարանի վճիռների  և որոշումների դեմ վերաքննիչ և վճռաբեկ բողոքներ ներկայացնելիս` «Պետական տուրքի մասին» ՀՀ օրենքով սահմանված վճարումներ",,Ծառայությունների մատուցում,1102318.6,1321665.5,1238352.0,0.937,1102318.6,1317558.5,1236796.9,0.939,0.0,1219.3,1219.2,1.0
ՀՀ քաղաքաշինության կոմիտե,1103,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակմանն աջակցություն և իրականացման ապահովում,"Քաղաքաշինության գործունեության կանոնակարգում, քաղաքաշինական տեղեկատվական համակարգի ձևավորում և քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում",11006,Արտասահմանյան պաշտոնական գործուղումներ,Արտասահմանյան պաշտոնական գործուղումների գծով ծախսեր,Ծառայությունների մատուցում,1102318.6,1321665.5,1238352.0,0.937,1102318.6,1317558.5,1236796.9,0.939,0.0,579.6,579.6,1.0
ՀՀ քաղաքաշինության կոմիտե,1103,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակմանն աջակցություն և իրականացման ապահովում,"Քաղաքաշինության գործունեության կանոնակարգում, քաղաքաշինական տեղեկատվական համակարգի ձևավորում և քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում",11007,Աշխատակազմի մասնագիտական զարգացման ծառայություններ,Աշխատակազմի մասնագիտական վերապատրաստումներ,Ծառայությունների մատուցում,1102318.6,1321665.5,1238352.0,0.937,1102318.6,1317558.5,1236796.9,0.939,1000.0,342.0,342.0,1.0
ՀՀ քաղաքաշինության կոմիտե,1103,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակմանն աջակցություն և իրականացման ապահովում,"Քաղաքաշինության գործունեության կանոնակարգում, քաղաքաշինական տեղեկատվական համակարգի ձևավորում և քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում",21001,Քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում,"Նախագծանախահաշվային փաստաթղթերի, ինչպես նաեւ հիմնանորոգման, վերակառուցման, կառուցման աշխատանքների ձեռքբերում",Հանրության կողմից անմիջականորեն օգտագործվող ակտիվների հետ կապված միջոցառումներ,1102318.6,1321665.5,1238352.0,0.937,1102318.6,1317558.5,1236796.9,0.939,0.0,470200.0,415054.7,0.883
ՀՀ քաղաքաշինության կոմիտե,1103,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության իրականացում և կանոնակարգում,Քաղաքաշինության և ճարտարապետության բնագավառում պետական քաղաքականության մշակմանն աջակցություն և իրականացման ապահովում,"Քաղաքաշինության գործունեության կանոնակարգում, քաղաքաշինական տեղեկատվական համակարգի ձևավորում և քաղաքաշինության բնագավառում պետական ծրագրերի իրականացման ապահովում",31001,Քաղաքաշինության  կոմիտեի կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Քաղաքաշինության  կոմիտեի աշխատանքային պայմանների բարելավման համար վարչական սարքավորումների ձեռք բերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1102318.6,1321665.5,1238352.0,0.937,1102318.6,1317558.5,1236796.9,0.939,600.0,6342.0,6127.0,0.966
ՀՀ քաղաքաշինության կոմիտե,1232,Քաղաքաշինության բնագավառում ներդրումային ծրագրերի իրականացում և կանոնակարգում,Քաղաքաշինության բնագավառում ներդրումային ծրագրերի աջակցություն և իրականացման ապահովում,Քաղաքաշինության բնագավառում ներդրումային ծրագրերի իրականացման ապահովում,11001,Կոնդ թաղամասի զարգացման ներդրումային ծրագրի համակարգում,Կոնդ թաղամասի զարգացման ներդրումային ծրագրի իրականացման համար երկփուլ մրցույթի կազմակերպական աշխատանքներ,Ծառայությունների մատուցում,1102318.6,1321665.5,1238352.0,0.937,0.0,4107.0,1555.1,0.379,0.0,2927.0,1205.3,0.412
ՀՀ քաղաքաշինության կոմիտե,1232,Քաղաքաշինության բնագավառում ներդրումային ծրագրերի իրականացում և կանոնակարգում,Քաղաքաշինության բնագավառում ներդրումային ծրագրերի աջակցություն և իրականացման ապահովում,Քաղաքաշինության բնագավառում ներդրումային ծրագրերի իրականացման ապահովում,31001,Ներդրումային ծրագրերի իրականացման նպատակով տեխնիկական հագեցվածության ապահովում,Ներդրումային ծրագրերի իրականացման համար կատարվող աշխատանքների ընթացքում անհրաժեշտ վարչական սարքավորումների ձեռքբերում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,1102318.6,1321665.5,1238352.0,0.937,0.0,4107.0,1555.1,0.379,0.0,1180.0,349.8,0.296
Կոռուպցիայի կանխարգելման հանձնաժողով,1181,Կոռուպցիայի կանխարգելման համակարգի զարգացման ապահովում,Նպաստել կոռուպցիայի կանխարգելման համակարգի զարգացմանը և հանրային ինստիտուտների նկատմամբ հասարակության վստահության բարձրացմանը,Բարձրաստիճան պաշտոնատար անձանց գործունեության թափանցիկության և հրապարակայնության բարելավում,11001,Կոռուպցիայի կանխարգելում և բարեվարքության համակարգի զարգացում,"Հայտարարագրման համակարգի բարելավման, բարեվարքության ստանդարտների սահմանման և պահպանման հսկողության, հակակոռուպցիոն իրազեկման, հայտարարագրերի ստուգման ու վերլուծության, օրենքով սահմանված պահանջների կիրառման ծառայություններ",Ծառայությունների մատուցում,233286.4,259171.0,214971.8,0.829,233286.4,259171.0,214971.8,0.829,223032.4,248917.0,214971.8,0.864
Կոռուպցիայի կանխարգելման հանձնաժողով,1181,Կոռուպցիայի կանխարգելման համակարգի զարգացման ապահովում,Նպաստել կոռուպցիայի կանխարգելման համակարգի զարգացմանը և հանրային ինստիտուտների նկատմամբ հասարակության վստահության բարձրացմանը,Բարձրաստիճան պաշտոնատար անձանց գործունեության թափանցիկության և հրապարակայնության բարելավում,11002,Կոռուպցիայի դեմ պայքարին առնչվող հարցերով կրթական և հանրային իրազեկվածության բարձրացմանն ուղղված ծրագրերի մշակման և միջոցառումների իրականացման աշխատանքներ,"Կոռուպցիայի կանխարգելման հանձնաժողովի գործընկերային հարաբերությունների զարգացում, հանրային ճանաչելիության, օրենքով վերապահված գործառույթների և լիազորությունների վերաբերյալ հանրային իրազեկվածության մակարդակի բարձրացում, կրթական բաղադրիչի զարգացում",Ծառայությունների մատուցում,233286.4,259171.0,214971.8,0.829,233286.4,259171.0,214971.8,0.829,10254.0,254.0,0.0,0.0
Կոռուպցիայի կանխարգելման հանձնաժողով,1181,Կոռուպցիայի կանխարգելման համակարգի զարգացման ապահովում,Նպաստել կոռուպցիայի կանխարգելման համակարգի զարգացմանը և հանրային ինստիտուտների նկատմամբ հասարակության վստահության բարձրացմանը,Բարձրաստիճան պաշտոնատար անձանց գործունեության թափանցիկության և հրապարակայնության բարելավում,31001,Կոռուպցիայի կանխարգելման հանձնաժողովի կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Հանձնաժողովի կարողությունների զարգացում և տեխնիկական հագեցվածության ապահովում,Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,233286.4,259171.0,214971.8,0.829,233286.4,259171.0,214971.8,0.829,0.0,10000.0,0.0,0.0
ՀՀ պետական վերահսկողական ծառայություն,1203,Պետական վերահսկողական ծառայություններ,Վերահսկվող օբյեկտի գործունեությունը օրենսդրությանը համապատասխանության գնահատում,"ՀՀ պետական միջոցների կառավարման, ձևավորման և օգտագործման արդյունավետության և օրինականության գնահատում",11001,ՀՀ վարչապետին ՀՀ Սահմանադրությամբ և օրենքներով վերապահված վերահսկողական լիազորությունների իրականացման ապահովում,"Պետական միջոցների հաշվին ֆինանսավորվող մարմինների և/կամ կազմակերպությունների նկատմամբ համապատասխանության, օրինականության, արդյունավետության արժանահավատության ուսումնասիրություններ՛ վերահսկողության նպատակով",Ծառայությունների մատուցում,755179.0,714482.3,676732.3,0.947,755179.0,714482.3,676732.3,0.947,738913.8,709257.1,671680.3,0.947
ՀՀ պետական վերահսկողական ծառայություն,1203,Պետական վերահսկողական ծառայություններ,Վերահսկվող օբյեկտի գործունեությունը օրենսդրությանը համապատասխանության գնահատում,"ՀՀ պետական միջոցների կառավարման, ձևավորման և օգտագործման արդյունավետության և օրինականության գնահատում",31001,ՀՀ պետական վերահսկողական ծառայության տեխնիկական հագեցվածության բարելավում,"ՀՀ պետական վերահսկողական ծառայության կարիքների համար գույքի, համակարգչային և այլ սարքավորումների ձեռքբերում",Պետական մարմինների կողմից օգտագործվող ոչ ֆինանսական ակտիվների հետ գործառնություններ,755179.0,714482.3,676732.3,0.947,755179.0,714482.3,676732.3,0.947,16265.2,5225.2,5051.9,0.967
Արագածոտնի մարզպետարան,1002,ՀՀ Արագածոտնի մարզում տարածքային պետական կառավարում,ՀՀ Արագածոտնի մարզում պետական քաղաքականության իրականացման ապահովում,"ՀՀ Արագածոտնի մարզում իրականացվող պետական ծրագրերի արդյունավետության և հասցեականության բարելավում, հետադարձ կապի ապահովում",11001,ՀՀ Արագածոտնի մարզպետարանի կողմից տարածքային պետական կառավարման ապահովում,"Մարզպետարանի ենթակայության հիմնարկների կառավարում, կրթության, ճանապարհաշինության, քաղաքաշինության և այլ ոլորտներում հասարակական պատվերի տեղաբաշխում, տնտեսության և սոցիալական տարբեր ոլորտներում մարզային միջոցառումների համակարգում",Ծառայությունների մատուցում,541679.8,483226.5,474851.8,0.983,541679.8,483226.5,474851.8,0.983,541679.8,483226.5,474851.8,0.983
Արարատի մարզպետարան,1009,ՀՀ Արարատի մարզում տարածքային պետական կառավարում,ՀՀ Արարատի մարզում պետական քաղաքականության իրականացման ապահովում,"ՀՀ Արարատի մարզում իրականացվող պետական ծրագրերի արդյունավետության և հասցեականության բարելավում, հետադարձ կապի ապահովում",11001,ՀՀ Արարատի մարզպետարանի կողմից տարածքային պետական կառավարման ապահովում,"Մարզպետարանի ենթակայության հիմնարկների կառավարում, կրթության, ճանապարհաշինության, քաղաքաշինության և այլ ոլորտներում հասարակական պատվերի տեղաբաշխում, տնտեսության և սոցիալական տարբեր ոլորտներում մարզային միջոցառումների համակարգում",Ծառայությունների մատուցում,580983.9,491157.9,461063.1,0.939,580983.9,491157.9,461063.1,0.939,580983.9,491157.9,461063.1,0.939
Արմավիրի մարզպետարան,1010,ՀՀ Արմավիրի մարզում տարածքային պետական կառավարում,ՀՀ Արմավիրի մարզում պետական քաղաքականության իրականացման ապահովում,"ՀՀ Արմավիրի մարզում իրականացվող պետական ծրագրերի արդյունավետության և հասցեականության բարելավում, հետադարձ կապի ապահովում",11001,ՀՀ Արմավիրի մարզպետարանի կողմից տարածքային պետական կառավարման ապահովում,"Մարզպետարանի ենթակայության հիմնարկների կառավարում, կրթության, ճանապարհաշինության, քաղաքաշինության և այլ ոլորտներում հասարակական պատվերի տեղաբաշխում, տնտեսության և սոցիալական տարբեր ոլորտներում մարզային միջոցառումների համակարգում",Ծառայությունների մատուցում,588115.1,520747.0,512366.4,0.984,588115.1,520747.0,512366.4,0.984,588115.1,520747.0,512366.4,0.984
Գեղարքունիքի մարզպետարան,1025,ՀՀ Գեղարքունիքի մարզում տարածքային պետական կառավարում,ՀՀ Գեղարքունիքի մարզում պետական քաղաքականության իրականացման ապահովում,"ՀՀ Գեղարքունիքի մարզում իրականացվող պետական ծրագրերի արդյունավետության և հասցեականության բարելավում, հետադարձ կապի ապահովում",11001,ՀՀ Գեղարքունիքի մարզպետարանի կողմից տարածքային պետական կառավարման ապահովում,"Մարզպետարանի ենթակայության հիմնարկների կառավարում, կրթության, ճանապարհաշինության, քաղաքաշինության և այլ ոլորտներում հասարակական պատվերի տեղաբաշխում, տնտեսության և սոցիալական տարբեր ոլորտներում մարզային միջոցառումների համակարգում",Ծառայությունների մատուցում,785210.0,713686.5,702789.7,0.985,785210.0,713686.5,702789.7,0.985,785210.0,713686.5,702789.7,0.985
Լոռու մարզպետարան,1030,ՀՀ Լոռու մարզում տարածքային պետական կառավարում,ՀՀ Լոռու մարզում պետական քաղաքականության իրականացման ապահովում,"ՀՀ Լոռու մարզում իրականացվող պետական ծրագրերի արդյունավետության և հասցեականության բարելավում, հետադարձ կապի ապահովում",11001,ՀՀ Լոռու մարզպետարանի կողմից տարածքային պետական կառավարման ապահովում,"Մարզպետարանի ենթակայության հիմնարկների կառավարում, կրթության, ճանապարհաշինության, քաղաքաշինության և այլ ոլորտներում հասարակական պատվերի տեղաբաշխում, տնտեսության և սոցիալական տարբեր ոլորտներում մարզային միջոցառումների համակարգում",Ծառայությունների մատուցում,654065.3,622863.6,619350.5,0.994,654065.3,622863.6,619350.5,0.994,654065.3,622863.6,619350.5,0.994
Կոտայքի մարզպետարան,1037,ՀՀ Կոտայքի մարզում տարածքային պետական կառավարում,ՀՀ Կոտայքի մարզում պետական քաղաքականության իրականացման ապահովում,"ՀՀ Կոտայքի մարզում իրականացվող պետական ծրագրերի արդյունավետության և հասցեականության բարելավում, հետադարձ կապի ապահովում",11001,ՀՀ Կոտայքի մարզպետարանի կողմից տարածքային պետական կառավարման ապահովում,"Մարզպետարանի ենթակայության հիմնարկների կառավարում, կրթության, ճանապարհաշինության, քաղաքաշինության և այլ ոլորտներում հասարակական պատվերի տեղաբաշխում, տնտեսության և սոցիալական տարբեր ոլորտներում մարզային միջոցառումների համակարգում",Ծառայությունների մատուցում,620523.5,557264.8,553922.5,0.994,620523.5,557264.8,553922.5,0.994,620523.5,556835.8,553498.5,0.994
